"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1942","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""30"" и появляется предупреждение ""Неверный логин или пароль.""","","2026-05-30","passed","2026-05-30","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","1265","При вводе пустой почты и правильного пароля появляется предупреждение правильный пароль ""УУУУУУУУУУУУ"" появляется предупреждение ""Неверный логин или пароль.""","","2026-05-30","passed","2026-05-30","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldLoginEmpty"
"","1805","uploadFileTest()","","2026-05-30","passed","2026-05-30","","quru.qa.SelenideFilesTest","quru.qa.SelenideFilesTest","uploadFileTest"
"","0","siteShouldHaveRusAndEndButton(Language, List)","","2026-05-30","skipped","2026-05-30","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","siteShouldHaveRusAndEndButton"
"","1658","downloadFileTest()","","2026-05-30","passed","2026-05-30","","quru.qa.SelenideFilesTest","quru.qa.SelenideFilesTest","downloadFileTest"
"","7715","Заполнив все обязательные поля должно появиться модальное окно с заполнеными данными","","2026-05-30","failed","2026-05-30","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillRequiredFields"
"","3","thirdTest()","","2026-05-30","passed","2026-05-30","","tests.SimpleJunitTest","tests.SimpleJunitTest","thirdTest"
"","1686","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""00000-0000"" и появляется предупреждение ""Неверный логин или пароль.""","","2026-05-30","passed","2026-05-30","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","20","csvFileParsingTest()","","2026-05-30","passed","2026-05-30","","quru.qa.FileParsingTest","quru.qa.FileParsingTest","csvFileParsingTest"
"","750","priceEurAndRub(Language) [1] RU","","2026-05-30","passed","2026-05-30","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","priceEurAndRub"
