"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","678","Проверяем что есть предупреждение о куках","","Sat Apr 25 20:23:31 UTC 2026","passed","Sat Apr 25 20:23:32 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fillFormTests"
"","1","firstTest()","","Sat Apr 25 20:23:38 UTC 2026","passed","Sat Apr 25 20:23:38 UTC 2026","","tests.SimpleJunitTest","tests.SimpleJunitTest","firstTest"
"","7797","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""1"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:11 UTC 2026","passed","Sat Apr 25 20:23:19 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","2431","Заполнив все обязательные поля должно появиться модальное окно с заполнеными данными","","Sat Apr 25 20:23:38 UTC 2026","passed","Sat Apr 25 20:23:40 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillRequiredFields"
"","1288","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""2"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:20 UTC 2026","passed","Sat Apr 25 20:23:22 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","2298","priceEurAndRub(Language) [1] RU","","Sat Apr 25 20:23:08 UTC 2026","passed","Sat Apr 25 20:23:11 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","priceEurAndRub"
"","326","priceEurAndRub(Language) [2] EN","","Sat Apr 25 20:23:11 UTC 2026","passed","Sat Apr 25 20:23:11 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","priceEurAndRub"
"","0","fillNotRequiredFields()","","Sat Apr 25 20:23:44 UTC 2026","skipped","Sat Apr 25 20:23:44 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillNotRequiredFields"
"","0","siteShouldHaveRusAndEndButton(Language, List)","","Sat Apr 25 20:23:38 UTC 2026","skipped","Sat Apr 25 20:23:38 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","siteShouldHaveRusAndEndButton"
"","1369","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""dfgdfgfdg"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:19 UTC 2026","passed","Sat Apr 25 20:23:20 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","592","missFillingFields()","","Sat Apr 25 20:23:44 UTC 2026","passed","Sat Apr 25 20:23:45 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","missFillingFields"
"","1275","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""GGGGGGGGG"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:26 UTC 2026","passed","Sat Apr 25 20:23:28 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","1280","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""30"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:30 UTC 2026","passed","Sat Apr 25 20:23:31 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","1244","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""********"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 20:23:23 UTC 2026","passed","Sat Apr 25 20:23:24 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","3468","Тест на заполнение всех полей","","Sat Apr 25 20:23:40 UTC 2026","passed","Sat Apr 25 20:23:44 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillFormTests"
