"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1104","При вводе пустой почты и правильного пароля появляется предупреждение правильный пароль ""1234561111111111111111"" появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 17:39:55 UTC 2026","passed","Sat Apr 25 17:39:56 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldLoginEmpty"
"","3728","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""1"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 17:39:34 UTC 2026","passed","Sat Apr 25 17:39:38 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","370","priceEurAndRub(Language) [2] EN","","Sat Apr 25 17:39:33 UTC 2026","passed","Sat Apr 25 17:39:34 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","priceEurAndRub"
"","1195","При вводе не корректных данных появляется предупреждение22222 При вводе не корректной почты ""1111111@1111.11"" появляется предупреждение","","Sat Apr 25 17:39:52 UTC 2026","passed","Sat Apr 25 17:39:53 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","user"
"","14","thirdTest()","","Sat Apr 25 17:39:57 UTC 2026","passed","Sat Apr 25 17:39:57 UTC 2026","","tests.SimpleJunitTest","tests.SimpleJunitTest","thirdTest"
"","1165","При вводе не корректных данных появляется предупреждение22222 При вводе не корректной почты ""яяяяя@яяяя.яя"" появляется предупреждение","","Sat Apr 25 17:39:51 UTC 2026","passed","Sat Apr 25 17:39:52 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","user"
"","2","secondTest()","","Sat Apr 25 17:39:57 UTC 2026","passed","Sat Apr 25 17:39:57 UTC 2026","","tests.SimpleJunitTest","tests.SimpleJunitTest","secondTest"
"","1254","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""GGGGGGGGG"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 17:39:45 UTC 2026","passed","Sat Apr 25 17:39:47 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","0","siteShouldHaveRusAndEndButton(Language, List)","","Sat Apr 25 17:39:57 UTC 2026","skipped","Sat Apr 25 17:39:57 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","siteShouldHaveRusAndEndButton"
"","2532","priceEurAndRub(Language) [1] RU","","Sat Apr 25 17:39:31 UTC 2026","passed","Sat Apr 25 17:39:33 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","priceEurAndRub"
"","0","fillNotRequiredFields()","","Sat Apr 25 17:40:05 UTC 2026","skipped","Sat Apr 25 17:40:05 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillNotRequiredFields"
"","1325","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""!!!!!!!"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 17:39:41 UTC 2026","passed","Sat Apr 25 17:39:42 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","1","firstTest()","","Sat Apr 25 17:39:57 UTC 2026","passed","Sat Apr 25 17:39:57 UTC 2026","","tests.SimpleJunitTest","tests.SimpleJunitTest","firstTest"
"","1184","Заполнив все обязательные поля должно появиться модальное окно с заполнеными данными","","Sat Apr 25 17:40:01 UTC 2026","passed","Sat Apr 25 17:40:02 UTC 2026","","Класс Тестов на регистрацию нового пользователя","tests.TextBoxtestsWithPO","fillRequiredFields"
"","1352","Вводиться неверный пароль и появляется предупреждение Вводиться неверный пароль ""********"" и появляется предупреждение ""Неверный логин или пароль.""","","Sat Apr 25 17:39:42 UTC 2026","passed","Sat Apr 25 17:39:43 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","fieldNotCorrectPassword"
"","1449","При вводе не корректных данных появляется предупреждение22222 При вводе не корректной почты ""qqqqqq@qqq.qq"" появляется предупреждение","","Sat Apr 25 17:39:53 UTC 2026","passed","Sat Apr 25 17:39:55 UTC 2026","","КЛАСС ТЕСТОВ НА АВТОРИЗАЦИЮ ПОЛЬЗОВАТЕЛЯ","tests.Birds","user"
